Name,Package URL,Github,ecosystem,goodFirstIssue
com.opera:operadriver,http://opera.com/developer/tools/operadriver/,https://github.com/operasoftware/operadriver,maven,false
org.jfree:jcommon,http://www.jfree.org/jcommon/,https://github.com/jfree/jcommon,maven,false
org.logback-extensions:logback-ext-spring,https://github.com/qos-ch/logback-extensions,https://github.com/qos-ch/logback-extensions,maven,false
io.kubernetes:client-java,https://github.com/kubernetes-client/java,https://github.com/kubernetes-client/java,maven,true
org.springframework.data:spring-data-couchbase,https://github.com/spring-projects/spring-data-couchbase,https://github.com/spring-projects/spring-data-couchbase,maven,false
com.github.vanroy:spring-boot-starter-data-jest,https://github.com/vanroy/spring-data-jest,https://github.com/vanroy/spring-data-jest,maven,false
com.wdullaer:materialdatetimepicker,https://github.com/wdullaer/MaterialDateTimePicker,https://github.com/wdullaer/MaterialDateTimePicker,maven,false
org.conscrypt:conscrypt-openjdk-uber,https://conscrypt.org/,https://github.com/google/conscrypt,maven,false
com.squareup.leakcanary:leakcanary-android-no-op,http://github.com/square/leakcanary/,https://github.com/square/leakcanary,maven,true
com.janeluo:ikanalyzer,https://github.com/yangyining/IKAnalyzer,https://github.com/yangyining/IKAnalyzer,maven,false
com.github.binarywang:weixin-java-mp,https://github.com/Wechat-Group/WxJava,https://github.com/Wechat-Group/WxJava,maven,false
org.scala-lang.modules:scala-parser-combinators_2.11,http://www.scala-lang.org/,https://github.com/scala/scala-parser-combinators,maven,true
org.springframework.integration:spring-integration-java-dsl,https://github.com/spring-projects/spring-integration-java-dsl,https://github.com/spring-projects/spring-integration-java-dsl,maven,false
org.joda:joda-money,https://www.joda.org/joda-money/,https://github.com/JodaOrg/joda-money,maven,false
org.igniterealtime.smack:smack-tcp,http://www.igniterealtime.org/projects/smack/,https://github.com/igniterealtime/Smack,maven,false
io.micronaut.test:micronaut-test-junit5,https://micronaut.io,https://github.com/micronaut-projects/micronaut-test,maven,true
com.github.clans:fab,https://github.com/Clans/FloatingActionButton,https://github.com/Clans/FloatingActionButton,maven,false
org.scala-sbt.ivy:ivy,https://github.com/sbt/ivy,https://github.com/sbt/ivy,maven,false
org.apache.maven.shared:maven-verifier,https://maven.apache.org/shared/,https://github.com/apache/maven-verifier,maven,true
net.thucydides:thucydides-core,www://github.com/wakaleo/thucydides,https://github.com/thucydides-webtests/thucydides,maven,false
org.eclipse.microprofile:microprofile,https://github.com/eclipse/microprofile,https://github.com/eclipse/microprofile,maven,false
fr.ippon.spark.metrics:metrics-spark-reporter,https://github.com/ippontech/metrics-spark-reporter,https://github.com/ippontech/metrics-spark-reporter,maven,false
org.parceler:parceler-api,http://parceler.org,https://github.com/johncarl81/parceler,maven,false
org.springframework.android:spring-android-rest-template,https://github.com/SpringSource/spring-android,https://github.com/SpringSource/spring-android,maven,false
org.grails:grails-web-testing-support,https://github.com/grails/grails-testing-support,https://github.com/grails/grails-testing-support,maven,false
org.webjars.npm:bootstrap,https://www.webjars.org,https://github.com/twbs/bootstrap,maven,false
org.grails.plugins:hibernate5,https://gorm.grails.org/latest/hibernate,https://github.com/grails/gorm-hibernate5,maven,true
com.github.kstyrc:embedded-redis,https://github.com/kstyrc/embedded-redis,https://github.com/kstyrc/embedded-redis,maven,false
io.opentelemetry:opentelemetry-api,https://github.com/open-telemetry/opentelemetry-java,https://github.com/open-telemetry/opentelemetry-java,maven,true
com.bertramlabs.plugins:asset-pipeline-grails,https://github.com/bertramdev/asset-pipeline-core,https://github.com/bertramdev/asset-pipeline-core,maven,false
com.graphql-java:graphql-java-tools,http://github.com/graphql-java/graphql-java-tools,https://github.com/graphql-java/graphql-java-tools,maven,false
org.osgi:org.osgi.service.component.annotations,https://docs.osgi.org/,https://github.com/osgi/osgi,maven,false
org.bytedeco:javacv,http://bytedeco.org/javacv/,https://github.com/bytedeco/javacv,maven,false
org.springframework.shell:spring-shell-starter,https://spring.io/projects/spring-shell,https://github.com/spring-projects/spring-shell,maven,false
org.apache.maven.resolver:maven-resolver-connector-basic,https://maven.apache.org/resolver/,https://github.com/apache/maven-resolver,maven,false
com.hazelcast:hazelcast-hibernate52,http://www.hazelcast.com/,https://github.com/hazelcast/hazelcast-hibernate5,maven,false
org.jboss.spec.javax.ws.rs:jboss-jaxrs-api_2.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jakarta-jaxrs-api_spec,maven,true
com.codeborne:phantomjsdriver,https://github.com/codeborne/ghostdriver,https://github.com/codeborne/ghostdriver,maven,false
com.github.librepdf:openpdf,https://github.com/LibrePDF/OpenPDF,https://github.com/LibrePDF/OpenPDF,maven,true
org.postgresql:r2dbc-postgresql,https://github.com/pgjdbc/r2dbc-postgresql,https://github.com/pgjdbc/r2dbc-postgresql,maven,false
org.neo4j:neo4j-ogm-core,https://neo4j.com/developer/neo4j-ogm,https://github.com/neo4j/neo4j-ogm,maven,false
org.jibx:jibx-run,http://www.jibx.org,https://github.com/jibx/jibx-core,maven,false
com.jakewharton.retrofit:retrofit2-kotlinx-serialization-converter,https://github.com/JakeWharton/retrofit2-kotlinx-serialization-converter/,https://github.com/JakeWharton/retrofit2-kotlinx-serialization-converter,maven,false
com.cloudinary:cloudinary-http44,http://github.com/cloudinary/cloudinary_java,https://github.com/cloudinary/cloudinary_java,maven,false
org.greenrobot:greendao,https://github.com/greenrobot/greenDAO,https://github.com/greenrobot/greenDAO,maven,false
org.parboiled:parboiled-core,http://parboiled.org,https://github.com/sirthias/parboiled,maven,false
org.json4s:json4s-core_2.10,https://github.com/json4s/json4s,https://github.com/json4s/json4s,maven,false
org.apache.pulsar:pulsar-client,https://github.com/apache/pulsar,https://github.com/apache/pulsar,maven,true
net.sourceforge.htmlunit:htmlunit-core-js,http://htmlunit.sourceforge.net,https://github.com/htmlunit,maven,false
com.azure:azure-storage-blob,https://github.com/Azure/azure-sdk-for-java,https://github.com/Azure/azure-sdk-for-java,maven,false
org.jboss.spec.javax.faces:jboss-jsf-api_2.1_spec,http://www.jboss.org,https://github.com/jboss/jboss-jsf-api_spec,maven,false
io.reactivex:rxjava-reactive-streams,https://github.com/ReactiveX/RxJavaReactiveStreams,https://github.com/ReactiveX/RxJavaReactiveStreams,maven,false
com.amazonaws:amazon-kinesis-producer,https://aws.amazon.com/kinesis,https://github.com/awslabs/amazon-kinesis-producer,maven,false
org.jodd:jodd-core,http://jodd.org,https://github.com/oblac/jodd,maven,false
com.j256.ormlite:ormlite-core,https://ormlite.com/,https://github.com/j256/ormlite-core,maven,false
com.twitter:chill-java,https://github.com/twitter/chill,https://github.com/twitter/chill,maven,false
net.sourceforge.tess4j:tess4j,http://tess4j.sourceforge.net,https://github.com/nguyenq/tess4j,maven,false
org.aeonbits.owner:owner,http://owner.aeonbits.org,https://github.com/lviggiano/owner,maven,false
org.kordamp.ikonli:ikonli-javafx,https://github.com/kordamp/ikonli,https://github.com/kordamp/ikonli,maven,false
org.jdbi:jdbi3-core,https://jdbi.org/,https://github.com/jdbi/jdbi,maven,false
com.twitter:hbc-core,http://github.com/twitter/hbc,https://github.com/twitter/hbc,maven,false
com.spring4all:swagger-spring-boot-starter,https://github.com/SpringForAll/spring-boot-starter-swagger,https://github.com/SpringForAll/spring-boot-starter-swagger,maven,false
com.badlogicgames.gdx:gdx-ai,https://github.com/libgdx/gdx-ai,https://github.com/libgdx/gdx-ai,maven,false
info.cukes:cucumber-jvm,http://cukes.info/,https://github.com/cucumber/cucumber-parent,maven,true
org.eclipse.sisu:org.eclipse.sisu.plexus,http://www.eclipse.org/sisu/,https://github.com/eclipse/sisu.plexus,maven,true
org.hamcrest:hamcrest-junit,https://github.com/hamcrest/hamcrest-junit,https://github.com/hamcrest/hamcrest-junit,maven,false
org.webjars:popper.js,http://webjars.org,https://github.com/webjars/popper.js,maven,true
de.dentrassi.elasticsearch:log4j2-mock,https://dentrassi.de,https://github.com/ctron/de.dentrassi.elasticsearch.log4j2-mock,maven,false
com.github.fge:json-schema-validator,https://github.com/fge/json-schema-validator,https://github.com/fge/json-schema-validator,maven,false
org.sql2o:sql2o,http://www.sql2o.org,https://github.com/aaberg/sql2o,maven,false
org.springframework.social:spring-social-google,https://github.com/GabiAxel/spring-social-google,https://github.com/GabiAxel/spring-social-google,maven,false
org.easyb:easyb-core,http://www.easyb.org,https://github.com/easyb/easyb-core,maven,false
com.astuetz:pagerslidingtabstrip,https://github.com/astuetz/PagerSlidingTabStrip,https://github.com/astuetz/PagerSlidingTabStrip,maven,false
io.arrow-kt:arrow-core,https://github.com/arrow-kt/arrow/,https://github.com/arrow-kt/arrow,maven,false
org.sonatype.sisu:sisu-inject-plexus,http://sisu.sonatype.org/,https://github.com/sonatype/sisu,maven,false
org.ansj:ansj_seg,https://github.com/NLPchina/ansj_seg,https://github.com/ansjsun/ansj_seg,maven,false
jakarta.json.bind:jakarta.json.bind-api,https://eclipse-ee4j.github.io/jsonb-api,https://github.com/eclipse-ee4j/jsonb-api,maven,true
io.noties.markwon:core,https://github.com/noties/Markwon,https://github.com/noties/Markwon,maven,false
org.apache.maven.shared:maven-shared-utils,https://maven.apache.org/shared/,https://github.com/apache/maven-shared-utils,maven,true
org.tensorflow:tensorflow-lite-support,https://tensorflow.org/lite/,https://github.com/tensorflow/tflite-support,maven,true
com.fasterxml.jackson.module:jackson-module-jsonSchema,https://github.com/FasterXML/jackson-module-jsonSchema,https://github.com/FasterXML/jackson-module-jsonSchema,maven,false
com.dlsc.formsfx:formsfx-core,https://github.com/dlemmermann/formsfx,https://github.com/dlemmermann/formsfx,maven,true
org.webjars:bootstrap-datepicker,http://webjars.org,https://github.com/webjars/bootstrap-datepicker,maven,false
at.favre.lib:bcrypt,https://github.com/patrickfav/bcrypt,https://github.com/patrickfav/bcrypt,maven,true
org.camunda.bpm:camunda-engine,http://www.camunda.org,https://github.com/camunda/camunda-bpm-platform,maven,false
org.jctools:jctools-core,https://github.com/JCTools,https://github.com/JCTools/JCTools,maven,false
com.networknt:json-schema-validator,https://github.com/networknt/json-schema-validator,https://github.com/networknt/json-schema-validator,maven,false
org.scalacheck:scalacheck_2.11,http://www.scalacheck.org,https://github.com/typelevel/scalacheck,maven,true
com.novocode:junit-interface,http://github.com/sbt/junit-interface/,https://github.com/sbt/junit-interface.git,maven,false
org.webjars.npm:font-awesome,http://webjars.org,https://github.com/FortAwesome/Font-Awesome,maven,false
org.lionsoul:ip2region,https://github.com/lionsoul2014/ip2region,https://github.com/lionsoul2014/ip2region,maven,false
com.google.cloud:google-cloud-bigquery,https://github.com/googleapis/java-bigquery,https://github.com/googleapis/java-bigquery,maven,true
id.zelory:compressor,https://github.com/zetbaitsu/Compressor,https://github.com/zetbaitsu/Compressor,maven,false
org.glassfish.grizzly:grizzly-http-server,https://projects.eclipse.org/projects/ee4j.grizzly,https://github.com/eclipse-ee4j/grizzly,maven,true
com.intellij:annotations,http://www.jetbrains.org,https://github.com/JetBrains/intellij-community,maven,false
com.badlogicgames.ashley:ashley,https://github.com/libgdx/ashley,https://github.com/libgdx/ashley,maven,false
com.baidu.aip:java-sdk,http://ai.baidu.com/sdk,https://github.com/Baidu-AIP/java-sdk,maven,false
com.jakewharton.threetenabp:threetenabp,https://github.com/JakeWharton/ThreeTenABP/,https://github.com/JakeWharton/ThreeTenABP,maven,false
net.sourceforge.argparse4j:argparse4j,https://argparse4j.github.io,https://github.com/argparse4j/argparse4j,maven,false
javax.ejb:javax.ejb-api,https://github.com/javaee/javax.ejb,https://github.com/javaee/javax.ejb,maven,false
me.relex:circleindicator,https://github.com/ongakuer/CircleIndicator,https://github.com/ongakuer/CircleIndicator,maven,false
org.sitemesh:sitemesh,https://github.com/sitemesh/sitemesh3,https://github.com/sitemesh/sitemesh3,maven,false
com.owlike:genson,http://genson.io,https://github.com/owlike/genson,maven,false
com.googlecode.mp4parser:isoparser,http://code.google.com/p/mp4parser/,https://github.com/sannies/mp4parser,maven,false
com.graphql-java:graphql-spring-boot-starter,https://github.com/graphql-java/graphql-spring-boot,https://github.com/graphql-java/graphql-spring-boot,maven,false
org.lwjgl:lwjgl,https://www.lwjgl.org,https://github.com/LWJGL/lwjgl3,maven,true
com.github.satyan:sugar,https://github.com/satyan/sugar,https://github.com/satyan/sugar,maven,false
com.github.whvcse:easy-captcha,https://github.com/whvcse/EasyCaptcha,https://github.com/whvcse/EasyCaptcha,maven,true
org.jboss.bom:jboss-javaee-6.0-with-tools,http://www.jboss.org,https://github.com/jboss-jdf/jboss-bom,maven,false
org.jruby.jcodings:jcodings,http://nexus.sonatype.org/oss-repository-hosting.html,https://github.com/jruby/jcodings,maven,false
org.apache.kerby:kerb-simplekdc,https://directory.apache.org/kerby,https://github.com/apache/directory-kerby,maven,false
com.itextpdf:itext7-core,https://itextpdf.com/,https://github.com/itext/itext7,maven,false
com.cronutils:cron-utils,http://cron-parser.com/,https://github.com/jmrozanec/cron-utils,maven,true
org.osmdroid:osmdroid-android,https://github.com/osmdroid/osmdroid,https://github.com/osmdroid/osmdroid,maven,false
org.littleshoot:littleproxy,http://littleproxy.org,https://github.com/adamfisk/LittleProxy,maven,false
org.sonarsource.scanner.maven:sonar-maven-plugin,http://sonarsource.github.io/sonar-scanner-maven/,https://github.com/SonarSource/sonar-scanner-maven,maven,false
com.corundumstudio.socketio:netty-socketio,https://github.com/mrniko/netty-socketio,https://github.com/mrniko/netty-socketio,maven,false
net.danlew:android.joda,https://github.com/dlew/joda-time-android,https://github.com/dlew/joda-time-android,maven,false
org.apache.shardingsphere:sharding-jdbc-spring-boot-starter,http://shardingsphere.apache.org,https://github.com/apache/shardingsphere,maven,true
com.facebook.fbjni:fbjni-java-only,https://github.com/facebookincubator/fbjni,https://github.com/facebookincubator/fbjni,maven,true
